id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29042393,Beach Club -  Condo w/Balcony +Rooftop Deck,26168194,Young,Belize,Belize Islands,17.74163,-88.02459,Entire home/apt,131,1,49,3/17/2020,1.7,2,264
29053468,Large Mission Base Retreat Center,183440775,Richard,Cayo,Cayo,17.26687,-89.02972,Entire home/apt,101,2,0,,,1,365
29075033,Breezy Mennonite Home overlooking Farming Comunity,218956523,Jeanny,Cayo,Cayo,17.26813,-89.03092,Entire home/apt,151,7,1,9/20/2019,0.06,3,173
29122148,aMayanHeaven in Hopkins Bay,219353903,Katrina,Stann Creek,Stann Creek Mainland,16.86088,-88.28519,Entire home/apt,455,3,1,1/30/2020,0.08,1,311
29127015,Villa Stella di Mare,219496325,Randy,Belize,Belize Islands,17.9635,-87.93144,Entire home/apt,1233,4,2,1/3/2020,0.1,1,352
29151498,Roaring River Golf & Accommodations - Chalet #2,14298025,Paul,Cayo,Cayo,17.23316,-88.80147,Entire home/apt,302,1,0,,,5,365
29183596,9 Oasis Beachfront,122850099,Michael,Belize,Belize Islands,17.92713,-87.95842,Entire home/apt,393,3,20,3/22/2020,0.75,1,324
29217786,"""Manatee"" Guest Room",207536076,Fred & Victoria,Stann Creek,Stann Creek Mainland,16.82189,-88.26974,Private room,101,2,19,1/4/2020,0.67,2,179
29234572,"Sunny, lagoon-front condo w/ balcony, water views, free WiFi, AC & shared pool!",76414486,Vacasa Belize,Belize,Belize Islands,17.93486,-87.95632,Entire home/apt,157,2,12,2/29/2020,0.43,204,364
29234575,"Beachfront condo w/balcony, sea view, WiFi, partial AC & shared pool/dock/kayaks",76414486,Vacasa Belize,Belize,Belize Islands,17.9905,-87.91816,Entire home/apt,302,2,9,2/8/2020,0.32,204,364
29235141,"Oceanfront apartment on the beach w/ great ocean views, shared pool, WiFi & AC!",76414486,Vacasa Belize,Belize,Belize Islands,17.99027,-87.91789,Entire home/apt,320,2,7,2/5/2021,0.26,204,364
29258334,550 sq ft Cottage with large Patio,54254514,Marisa,Toledo,Toledo Mainland,16.20752,-88.91928,Entire home/apt,105,2,2,5/27/2019,0.08,4,365
29280662,Areca House 3BR ~ Gold Standard Facility,211931269,Areca,Stann Creek,Stann Creek Mainland,16.83822,-88.27221,Entire home/apt,355,2,2,1/3/2020,0.1,3,349
29282740,Brand New Spacious elegant home - Belize,220616222,Rose,Belize,Belize Mainland,17.55378,-88.2836,Entire home/apt,603,1,0,,,1,365
29308682,"VILLA # 5   Ground Level, no stairs",37610562,Virginia,Cayo,Cayo,17.14613,-89.04905,Private room,252,3,0,,,4,364
29310315,Parrot Nest Heliconia Garden Cabin (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17364,-89.10877,Private room,99,2,20,3/4/2020,0.73,7,241
29328509,Las Canciones at Chez Caribe Casitas,14974830,Jack,Belize,Belize Islands,17.91143,-87.97331,Entire home/apt,149,1,3,3/11/2020,0.15,6,364
29457387,Private Upper Floor San Ignacio Home (NEW),23499058,Alianaʼs,Cayo,Cayo,17.15079,-89.06884,Entire home/apt,242,2,23,2/10/2020,0.87,3,365
29484357,New and Modern Suite 3,196824377,Lisa,Belize,Belize Islands,17.90109,-87.97702,Entire home/apt,137,1,20,3/17/2020,0.72,4,232
29489106,Cozy Island Rooms with Caribbean Ocean View,76465945,Andre,Belize,Belize Islands,17.74792,-88.02294,Entire home/apt,315,1,4,12/21/2019,0.15,3,365
29490135,Banyan Rose,178627421,Rosemary,Orange Walk,Orange Walk,18.07491,-88.56753,Entire home/apt,403,1,1,3/1/2020,0.08,1,365
29514770,Liam's Paradise San Pedro Belize,122844887,Wanda,Belize,Belize Islands,17.93475,-87.95248,Private room,252,7,2,2/4/2019,0.08,2,90
29541192,Standard Oceanfront  Condo- 2 bed/2 bath- Unit 301,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93454,-87.95304,Entire home/apt,302,3,1,11/10/2019,0.06,18,149
29544891,Casa Ricky's,49198827,Ricky,Orange Walk,Orange Walk,18.08142,-88.56439,Entire home/apt,66,1,21,2/5/2020,0.76,1,365
29547947,LA's Guest House - Double Occupancy Room #2,130432445,Luis,Cayo,Cayo,17.15122,-89.07621,Private room,71,1,1,11/13/2018,0.04,6,365
29548323,LA's Guest House - Single Occupancy Room #2,130432445,Luis,Cayo,Cayo,17.15357,-89.07335,Private room,60,1,0,,,6,365
29562567,LA's Guest House- Quad Occupancy Room1,130432445,Luis,Cayo,Cayo,17.15217,-89.07392,Shared room,175,1,0,,,6,365
29571175,"CHILA'S Coral Apt A- Central, Private, Clean, Safe",9430792,Chila,Belize,Belize Islands,17.74342,-88.02511,Entire home/apt,187,3,7,1/4/2020,0.28,6,270
29575833,LA's Guest House - Triple Occupancy Room 2,130432445,Luis,Cayo,Cayo,17.15143,-89.07352,Private room,101,1,0,,,6,0
29578586,Top Floor Condo Panoramic Views Pvt Roof Top Deck,9968080,Alexis & Scott,Belize,Belize Islands,17.74166,-88.02418,Entire home/apt,168,1,49,3/9/2020,1.86,11,242
29584165,Best Time Inn Belize - Bakadeer Inn,222699864,Waheed,Belize,Belize Mainland,17.50017,-88.19309,Hotel room,111,1,12,3/7/2020,0.43,2,365
29584626,Room with 3 Beds - Best Time inn,222699864,Waheed,Belize,Belize Mainland,17.50129,-88.19098,Private room,135,1,4,1/6/2020,0.17,2,365
29637320,Budget Beach Retreat w AC New,9968080,Alexis & Scott,Belize,Belize Islands,17.74137,-88.0227,Hotel room,71,1,29,2/16/2020,1.03,11,269
29647646,"The ""Salty Croc"" Bungalow",207536076,Fred & Victoria,Stann Creek,Stann Creek Mainland,16.82222,-88.2692,Private room,121,2,25,3/1/2020,0.9,2,179
29702456,Tourism Gold Standard Bamboleo Inn  by the Airport,9451825,Cathy And Daniel,Belize,Belize Mainland,17.55788,-88.28539,Hotel room,195,1,0,,,6,336
29731406,Two-Bedroom Apt #9 with Private Ocean-View Balcony,29921817,Maria,Belize,Belize Islands,17.91944,-87.96213,Entire home/apt,407,1,41,3/10/2020,1.53,14,64
29737442,Beach Resort Apartment (free breakfast bagels),223717017,Adam,Belize,Belize Islands,17.74019,-88.02357,Entire home/apt,151,1,29,3/20/2020,1.05,1,301
29759930,Cohune Palms River Cabanas - Hummingbird Cabana,57260493,Bevin,Cayo,Cayo,17.17208,-89.10904,Private room,138,1,20,3/2/2020,0.75,4,0
29762667,Modern BEACH CABANA in *QUIET* Plantation (N),216314983,Cristina,Stann Creek,Stann Creek Mainland,16.64206,-88.32179,Entire home/apt,332,3,4,2/22/2020,0.17,3,165
29826006,Luxury Beachfront Condo - Unit 101,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93425,-87.95339,Entire home/apt,363,3,2,3/1/2020,0.11,18,0
29853888,Gaia's Dolce Casa,78137612,Danae,Belize,Belize Mainland,17.51322,-88.20294,Entire home/apt,171,1,15,3/16/2020,0.56,1,176
29875894,Two-Bed Studio with Full Kitchen,84778095,Dave,Cayo,Cayo,17.24666,-88.77492,Entire home/apt,101,1,18,2/13/2021,0.8,7,365
29877788,LARGE TOP SUITE APARTMENT,52179969,Thomas,Belize,Belize Islands,17.90991,-87.9754,Entire home/apt,703,3,0,,,3,365
29881387,"Charming guesthouse w/ balcony, hammock, WiFi & partial AC - walk to the beach!",76414486,Vacasa Belize,Belize,Belize Islands,17.7389,-88.02706,Entire home/apt,294,2,25,2/27/2020,0.89,204,364
29881395,"Oceanfront condo w/ ocean view, shared pool, AC & free WiFi - walk to the beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.5581,-88.36241,Entire home/apt,351,2,10,1/4/2020,0.4,204,364
29928839,"Kemp’s getaway
383 Lordsbank Belize",44931447,Prince,Belize,Belize Mainland,17.5534,-88.31263,Entire home/apt,252,3,3,4/26/2019,0.11,1,365
29944726,Private Island Cabana 🏝 waterfront reef views 🌊🎣🐟🐠,69800239,Odis & Jeannette,Stann Creek,Stann Creek Mainland,16.97127,-88.2225,Entire home/apt,296,4,7,1/2/2020,0.27,1,365
29983347,One-bedroom Apt#10 OceanView Balcony @parhamplaza,29921817,Maria,Belize,Belize Islands,17.91946,-87.96213,Hotel room,363,1,16,12/30/2019,0.58,14,0
29990000,"Peach House-(near airport,Wi-Fi, pool,tours,A.C.)",121771414,Ivania,Belize,Belize Mainland,17.55642,-88.31371,Private room,79,1,41,1/26/2020,1.49,2,351
30016973,GROUP VALUE!.... Beach home with pool and private beach access,146517735,Paradise,Belize,Belize Islands,17.97322,-87.92662,Entire home/apt,758,1,1,3/11/2020,0.08,10,166
30040351,CHARMING JUNGLE HOME ON PRIVATE ORANGE ORCHARD,72483617,Gecko Vacation,Cayo,Cayo,17.08859,-88.6211,Entire home/apt,325,2,8,3/14/2020,0.3,9,0
30041850,"Beachfront home w/ dock, deck, hammocks, strong WiFi, partial AC & sea view",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.65247,-88.31244,Entire home/apt,530,2,6,2/23/2020,0.22,204,365
30041851,"Beachfront home w/ ocean view, shared dock/hammocks, partial AC & strong WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.65415,-88.31421,Entire home/apt,236,2,5,2/4/2021,0.19,204,365
30041875,"Renovated cabana near the beach with a screened porch, hammock, and free WiFi!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.51521,-88.36885,Entire home/apt,103,2,6,3/8/2020,0.22,204,365
30042247,"North Beach Retreat, Beach Cabana-breakfast inc.",67450103,Sam And Kristin,Belize,Belize Islands,18.03668,-87.89655,Private room,263,2,28,3/12/2020,1.07,6,359
30042726,"North Beach Retreat, Ocean View Tree House",67450103,Sam And Kristin,Belize,Belize Islands,18.03519,-87.89606,Private room,227,2,29,2/19/2021,1.45,6,350
30043440,Amazing Views Just Steps To The Water,67450103,Sam And Kristin,Belize,Belize Islands,18.03472,-87.89636,Private room,171,2,16,3/10/2020,0.61,6,353
30043714,Amazing Views Steps From The Water,67450103,Sam And Kristin,Belize,Belize Islands,18.03649,-87.8966,Private room,171,2,15,3/14/2020,0.57,6,364
30048806,Anchors Away Vacation Home 1,91715770,Edmond,Belize,Belize Islands,17.90893,-87.97382,Entire home/apt,99,1,10,3/12/2020,0.4,21,365
30048969,"BIG Discount, for reviews!!!! Newly Renovated :)",91715770,Edmond,Belize,Belize Islands,17.90914,-87.97311,Entire home/apt,99,1,30,3/9/2020,1.14,21,364
30049098,Anchors Away Vacation Home 9,91715770,Edmond,Belize,Belize Islands,17.90821,-87.97234,Entire home/apt,282,1,0,,,21,365
30064726,"Beachfront,Placencia Village, wahoo,bikes+kayak-SF",104924514,Jenna,Stann Creek,Stann Creek Mainland,16.51796,-88.36877,Entire home/apt,256,2,9,9/1/2019,0.35,24,363
30066264,"Beach+Kayak+bike ""Tarpon, Barracuda, Bonefish""-BV",104924514,Jenna,Belize,Belize Islands,17.94865,-87.94169,Private room,482,2,0,,,24,363
30073396,Anchors Away Vacation Home 11,91715770,Edmond,Belize,Belize Islands,17.90914,-87.97311,Entire home/apt,121,1,13,2/25/2020,0.5,21,364
30073701,Anchors Away Vacation Home 12,91715770,Edmond,Belize,Belize Islands,17.90914,-87.97311,Hotel room,302,1,2,2/4/2020,0.08,21,0
30087424,Vee's  Cozy Corner,226078404,Verna,Belize,Belize Mainland,17.55289,-88.28295,Entire home/apt,232,3,0,,,1,179
30116192,4 Couples beach vacation,93123112,Royal Caribbean,Belize,Belize Islands,17.89745,-87.97687,Private room,645,1,1,2/23/2020,0.08,12,365
30116648,Solo in Belize,93123112,Royal Caribbean,Belize,Belize Islands,17.89957,-87.97752,Private room,141,1,3,2/21/2019,0.11,12,365
30116865,Private Suite on the beach,93123112,Royal Caribbean,Belize,Belize Islands,17.89908,-87.97807,Private room,143,1,4,1/16/2021,0.16,12,364
30123479,4 Individual Beds Unit perfect for friends,185753322,Seth,Belize,Belize Islands,17.74245,-88.0253,Private room,131,1,1,12/15/2018,0.04,4,111
30148898,Cohune Palms River Cabanas - Toucan Cabana,57260493,Bevin,Cayo,Cayo,17.17119,-89.1084,Private room,138,1,34,3/7/2020,1.25,4,0
30180837,"Dog-friendly, ocean view condo w/ shared pool, central AC & WiFi - walk to beach",76414486,Vacasa Belize,Belize,Belize Islands,17.9338,-87.95656,Entire home/apt,220,2,12,1/31/2020,0.45,204,364
30185383,Xscape DA Matrix House.,225666477,Leo,Cayo,Cayo,16.9869,-89.04839,Entire home/apt,131,1,1,12/17/2019,0.07,1,314
30199195,D's Studio Apartment,107202270,Rafael,Cayo,Cayo,17.1623,-89.07143,Entire home/apt,101,1,19,2/9/2021,0.7,4,365
30208799,Martha's Ground Floor Apt. #2,98380882,Martha,Cayo,Cayo,17.1633,-89.07109,Private room,111,2,0,,,3,365
30226734,Suzie's Hilltop Estate,183396336,Jameli,Cayo,Cayo,17.15476,-89.07023,Entire home/apt,604,2,22,11/22/2020,0.89,3,65
30247271,"Caribbean BeachFront, up to 6, WIFI, PADI (24A)",124440233,Mike And Joleen,Belize,Belize Islands,18.03494,-87.89582,Entire home/apt,645,2,1,12/29/2018,0.04,2,365
30252099,** Best Bargain in town ** with private hot shower,115825277,Stephen,Cayo,Cayo,17.15954,-89.07372,Private room,56,1,6,8/30/2019,0.22,6,240
30297575,Sunrise Suite Beach Apartment,22501021,Damian,Stann Creek,Stann Creek Mainland,16.86371,-88.28441,Entire home/apt,413,1,0,,,3,146
30314582,"Gold Standard Log Cab-Inn1 , AC, Pool, Rest & Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.14154,-89.08793,Entire home/apt,171,1,0,,,10,358
30315582,"Garden view apartment, shared pool, veranda, Gold Standard",158852921,Isla Bonita,Belize,Belize Islands,17.91264,-87.96841,Entire home/apt,359,3,2,1/11/2020,0.08,21,364
30345873,Howler Monkey House,46973413,Adrienne,Belize,Belize Mainland,17.59295,-88.55423,Entire home/apt,89,1,14,11/6/2019,0.55,7,361
30364455,SUN and SEA BEACH HOUSE / Belize Beachfront House,227976836,Mirko,Stann Creek,Stann Creek Mainland,16.82334,-88.26603,Entire home/apt,393,3,5,1/31/2020,0.21,1,348
30372357,Cohune Beach Front Cabin,22501021,Damian,Stann Creek,Stann Creek Mainland,16.862,-88.28404,Private room,312,1,1,12/21/2019,0.07,3,136
30393595,Gumbo Limbo - Aria Kat Art Cabana,28119422,Aria & Ben,Belize,Belize Islands,17.73719,-88.02509,Entire home/apt,199,1,52,1/13/2020,1.97,4,354
30393865,Roaring River Golf & Accommodations - Chalet #3,14298025,Paul,Cayo,Cayo,17.23184,-88.80246,Entire home/apt,302,1,0,,,5,364
30394752,THE MONKEY HOUSE,79314290,Christina,Belize,Belize Mainland,17.6004,-88.55631,Entire home/apt,115,1,2,4/27/2019,0.09,2,365
30400393,1 Bed Overwater Cabana (Duplex) w/ private pool.,81705728,Rick,Belize,Belize Islands,17.93599,-87.9595,Entire home/apt,521,1,7,2/27/2020,0.28,11,269
30401585,Caye Caulker Guest House Studio Apt. 5,46973413,Adrienne,Belize,Belize Islands,17.74086,-88.02668,Entire home/apt,131,1,3,2/29/2020,0.11,7,365
30420972,"Beachfront condo w/ shared pool, ocean view/access, central AC & free WiFi!",76414486,Vacasa Belize,Belize,Belize Islands,17.93537,-87.95534,Entire home/apt,189,2,10,2/28/2020,0.39,204,364
30440356,Ocean front One Bedroom Condo  (A2),216764028,White Sands Cove,Belize,Belize Islands,17.94493,-87.94473,Private room,351,1,0,,,18,363
30440582,Ocean Front 2 bedroomm Condo (A3),216764028,White Sands Cove,Belize,Belize Islands,17.94621,-87.94404,Private room,474,1,0,,,18,348
30441024,Garden View 1 bedroom Condo  (L1),216764028,White Sands Cove,Belize,Belize Islands,17.94544,-87.94325,Private room,310,1,0,,,18,348
30443348,Cabin on beautiful campground (2),145194031,Francisco & Nelli,Cayo,Cayo,17.16053,-89.06869,Private room,69,2,65,3/13/2020,2.43,5,86
30464754,"Luxury Villa, Ocean Front, In Town, One Of A Kind!",227928529,Sean,Belize,Belize Islands,17.91176,-87.96908,Entire home/apt,1108,3,18,12/30/2020,0.68,1,338
30496452,Kiskadee Nest 2 bedroom apartment Belmopan Belize,216343596,Lins,Cayo,Cayo,17.2479,-88.76629,Entire home/apt,121,2,8,3/14/2020,0.35,2,236
30501638,Garden View 1 bedroom Condo (L2),216764028,White Sands Cove,Belize,Belize Islands,17.94545,-87.94285,Private room,310,1,0,,,18,348
30501889,Garden View One Bedroom  Condo  (G1),216764028,White Sands Cove,Belize,Belize Islands,17.94545,-87.94291,Private room,328,1,0,,,18,348
30502095,Garden View One Bedroom  Condo (G3),216764028,White Sands Cove,Belize,Belize Islands,17.94614,-87.94336,Private room,328,1,0,,,18,316
30504989,Ocean Front One Bedroom Condo  (B2),216764028,White Sands Cove,Belize,Belize Islands,17.94688,-87.94404,Private room,357,1,0,,,18,365
30505687,Ocean front One Bedroom Condo  (B4),216764028,White Sands Cove,Belize,Belize Islands,17.947,-87.94418,Private room,357,1,0,,,18,0
30505705,Pool View Two Bedroom  Condo(C2),216764028,White Sands Cove,Belize,Belize Islands,17.94485,-87.94307,Private room,449,1,0,,,18,362
30507769,Garden View One Bedroom Condo  (H2),216764028,White Sands Cove,Belize,Belize Islands,17.94615,-87.94478,Private room,310,1,0,,,18,0
30508167,Garden/Pool View One Bedroom Condo(G2),216764028,White Sands Cove,Belize,Belize Islands,17.9467,-87.94485,Private room,355,1,0,,,18,348
30508270,Garden/Pool View One Bedroom Condo(G4),216764028,White Sands Cove,Belize,Belize Islands,17.94628,-87.94324,Private room,347,1,0,,,18,363
30509083,Poolside Two Bedroom Condo (E2),216764028,White Sands Cove,Belize,Belize Islands,17.9462,-87.94461,Private room,449,1,0,,,18,0
30509435,Poolside One Bedroom Condo (D2),216764028,White Sands Cove,Belize,Belize Islands,17.94664,-87.9442,Private room,332,1,0,,,18,348
30509554,Poolside One Bedroom Condo  (D3),216764028,White Sands Cove,Belize,Belize Islands,17.94481,-87.94482,Private room,332,1,0,,,18,365
30510324,"It is a Hill View, Waiting to accomodate you!",228965497,Jose,Cayo,Cayo,17.16189,-89.04591,Private room,81,1,1,2/17/2019,0.04,1,89
30513456,加勒比海夏日風情 White House Bella Vista 209,112616045,Johnny,Belize,Belize Mainland,17.51606,-88.22305,Private room,131,1,1,1/3/2019,0.04,5,57
30521370,"Flowers Villa-Ladyville/Vista Del Mar, Belize-L/S",205945189,Marion,Belize,Belize Mainland,17.55743,-88.28518,Entire home/apt,171,2,1,1/5/2019,0.04,2,365
30528026,Roaring River Golf & Accommodations - Chalet #4,14298025,Paul,Cayo,Cayo,17.23288,-88.8003,Private room,282,1,0,,,5,180
30529836,Poolside Two Bedroom Condo  (E1),216764028,White Sands Cove,Belize,Belize Islands,17.94621,-87.94308,Private room,449,1,0,,,18,331
30529876,Garden View Two Bedroom (H3),216764028,White Sands Cove,Belize,Belize Islands,17.94651,-87.94289,Hotel room,834,1,0,,,18,365
30553559,Roaring River Golf & Accommodations - Chalet #5,14298025,Paul,Cayo,Cayo,17.24658,-88.80149,Entire home/apt,282,1,0,,,5,365
30554121,Roaring River Golf & Accommodations - Chalet #6,14298025,Paul,Cayo,Cayo,17.23266,-88.80132,Entire home/apt,282,1,0,,,5,365
30566908,"STAY ON THE BEACH | Known for ""Best Location""",59990092,Monica,Belize,Belize Islands,17.92071,-87.96082,Entire home/apt,192,2,92,2/8/2021,3.51,2,273
30567694,"Private Log Cab-Inn , AC, Pool, Rest & Bar, staff2",97891828,Log Cab-Inn,Cayo,Cayo,17.14189,-89.08439,Entire home/apt,197,1,5,3/3/2020,0.2,10,365
30568299,"Gold Standard Log Cab-Inn3 , AC, Pool, Rest &Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.13976,-89.08803,Entire home/apt,171,1,0,,,10,358
30568652,"Gold Standard Log Cab-Inn4 , AC, Pool, Rest &Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.14089,-89.08699,Entire home/apt,171,1,3,2/19/2020,0.13,10,358
30568927,"Gold Standard Log Cab-Inn16 , AC, Pool, Rest &Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.14002,-89.08826,Entire home/apt,168,1,1,5/2/2019,0.04,10,358
30570150,"Standard Log Cab-inn 7 Gold Standard AC,POOL, REST&BAR",97891828,Log Cab-Inn,Cayo,Cayo,17.13971,-89.08637,Private room,161,1,2,12/24/2019,0.08,10,364
30570531,"Standard Log Cab-Inn 8 Gold Standard POOL,AC, REST&BAR",97891828,Log Cab-Inn,Cayo,Cayo,17.13998,-89.08829,Private room,161,1,1,1/17/2019,0.04,10,364
30570705,"Standard Log Cab-Inn12 Gold Standard POOL,AC, REST&BAR",97891828,Log Cab-Inn,Cayo,Cayo,17.14064,-89.08784,Private room,161,1,0,,,10,364
30570852,"Gold Standard Deluxe Log Cab-Inn AC, King, Pool, Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.14069,-89.08635,Entire home/apt,240,1,0,,,10,354
30589877,Martha's 3rd Floor Apartments,98380882,Martha,Cayo,Cayo,17.16326,-89.07025,Private room,111,2,1,12/4/2019,0.07,3,365
30589955,"Gold Standard Log Cab-Inn2 , AC, Pool, Rest &Bar",97891828,Log Cab-Inn,Cayo,Cayo,17.13975,-89.08629,Entire home/apt,171,1,0,,,10,358
30689984,Top Floor w AMAZING Caribbean Sea Views  Condo,200265305,Randolph And Kessler,Belize,Belize Islands,17.74251,-88.02437,Entire home/apt,159,1,19,1/11/2021,1.1,6,307
30692630,Belize zoo house perfect for night tours,175434051,Debbie,Belize,Belize Mainland,17.39528,-88.51257,Entire home/apt,191,1,14,3/8/2020,0.55,1,348
30694242,Creekside Cottages at Sleeping Giant Lodge,158826786,Belize,Cayo,Cayo,17.10836,-88.66618,Private room,502,2,0,,,6,361
30734895,King room located downtown San Ignacio,74235812,Matthew,Cayo,Cayo,17.158,-89.07112,Private room,91,1,4,1/8/2020,0.15,6,365
30739692,Jungle view cabin#1 w/ car rental GOLD STANDARD,230055677,Melody,Cayo,Cayo,17.1351,-89.04617,Entire home/apt,131,1,79,2/10/2021,3.22,2,342
30769540,Beach-front 2nd Floor Queen Suite 1BR 1Ba 969,71120105,Mike,Belize,Belize Islands,17.93517,-87.95247,Hotel room,272,2,5,2/24/2021,0.24,6,325
