,Beat,CAD-Address,CAD-Street,CADAddress,CADStreet,Coded Month,CodedMonth,Complaint,Count,Crime,Date Crime Coded,Date Occur,DateOccur,Description,District,Flag Cleanup,Flag-Administrative,Flag-Crime,Flag-Unfounded,FlagAdministrative,FlagCleanup,FlagCrime,FlagUnfounded,ILEADS-Address,ILEADS-Street,ILEADSAddress,ILEADSStreet,ILeads Add,ILeads Approve,ILeads Asg,ILeads Type,Location Comment,Location Name,LocationComment,LocationName,Neighborhood,X-Coord,XCoord,Y-Coord,YCoord,lon,lat
146,329,1641,JEFFERSON,,,2017-05,,17-022500,1,52212,5/15/2017,5/12/2017 4:10,,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE         ,3, , ,Y, ,,,,,1641,S JEFFERSON AVE     ,,,5/12/2017 7:48,5/13/2017,303.0,, ,SUBWAY,,,31,899683.5,,1013252.0,,-90.21287577040651,38.63806253325565
147,224,4060,OLEATHA,,,2017-05,,17-022535,1,64701,5/15/2017,5/10/2017 21:30,,LARCENY-FROM MTR VEH UNDER $500                   ,2, , ,Y, ,,,,,4060,OLEATHA AVE         ,,,5/12/2017 11:14,5/12/2017,680.0,, , ,,,15,889914.1,,1005161.0,,-90.2393983354759,38.63143007127273
148,228,,,,,2017-05,,17-022924,1,142320,5/16/2017,5/14/2017 12:42,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,2, , ,Y, ,,,,,0,BERTHOLD AVE / OAKVIEW PL,,,5/14/2017 13:31,5/14/2017,302.0,, , ,,,41,881612.7,,1018024.0,,-93.26566300558045,35.8015057543744
149,426,,,,,2017-05,,17-022980,1,71013,5/16/2017,5/14/2017 17:30,,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR           ,4, , ,Y, ,,,,,3500,LEE AVE             ,,,5/14/2017 19:41,5/14/2017,304.0,, , ,,,67,902322.1,,1031194.0,,-93.26566300558045,35.8015057543744
150,521,,,,,2017-05,,17-022985,1,250000,5/16/2017,5/14/2017 19:55,,LOITERING-BEGGING                                 ,5, , ,Y, ,,,,,0,FOREST PARK PKWY / S KINGSHIGH,,,5/14/2017 20:40,5/14/2017,305.0,, , ,,,38,887198.4,,1021913.0,,-93.26566300558045,35.8015057543744
151,421,,,,,2017-05,,17-022941,1,64601,5/16/2017,5/14/2017 7:30,,"LARCENY-FROM MTR VEH $500 - $24,999               ",4, , ,Y, ,,,,,150,DR MARTIN LUTHER KING DR,,,5/14/2017 16:26,5/14/2017,304.0,, , ,,,35,909952.6,,1019148.0,,-90.2784695482057,38.65296990342675
152,123,,,,,2017-05,,17-022952,1,229999,5/16/2017,5/14/2017 16:10,,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE                ,1, , ,Y, ,,,,,0,GERMANIA ST / HAMPTON AVE,,,5/14/2017 16:58,5/14/2017,301.0,, , ,,,4,879097.3,,994408.1,,-90.24363046450162,38.64937848338227
153,522,,,,,2017-05,,17-022659,1,65701,5/16/2017,5/12/2017 15:30,,LARCENY-MTR VEH PARTS UNDER $500                  ,5, , ,Y, ,,,,,600,N EUCLID AVE        ,,,5/12/2017 23:20,5/14/2017,305.0,,PARKING LOT,TRINITY EPISCOPAL CHURCH,,,38,888580.9,,1025734.0,,-90.25932463435309,38.58744725861035
154,421,529,CHESTNUT,,,2017-05,,17-022803,1,67701,5/16/2017,5/13/2017 16:00,,LARCENY-FROM BUILDING UNDER $500                  ,4, , ,Y, ,,,,,529,CHESTNUT ST         ,,,5/13/2017 18:34,5/13/2017,304.0,,TGI FRIDAY S,TGI FRIDAY S,,,35,908732.9,,1017197.0,,-90.28961321262949,38.65415474184995
155,627,7600,HALL,,,2017-05,,17-022518,1,182400,5/16/2017,5/12/2017 8:51,,DRUGS-POSSESSION/MARIJUANA                        ,6, , ,Y, ,,,,,7600,HALL ST,,,5/12/2017 10:03,5/13/2017,306.0,,@WORKHOUSE, ,,,79,899461.2,,1045874.0,,-90.23108651891515,38.64635453225945
156,621,4025,SULLIVAN,,,2017-05,,17-022198,1,52321,5/16/2017,5/9/2017 20:00,,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/OCCUPIED     ,6, , ,Y, ,,,,,4025,SULLIVAN AVE        ,,,5/10/2017 15:12,5/13/2017,306.0,,@FARRAGUT SCHOOL, ,,,56,897979.9,,1030221.0,,-90.21862885202239,38.65690247219764
157,526,6007,MAPLE,,,2017-05,,17-023027,1,241100,5/16/2017,5/15/2017 1:35,,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL         ,5, , ,Y, ,,,,,6007,MAPLE AVE           ,,,5/15/2017 2:23,5/15/2017,305.0,,1ST FL, ,,,48,879542.3,,1029900.0,,-90.22711141021175,38.64836906358791
158,626,5536,WREN,,,2017-05,,17-022666,1,151110,5/16/2017,5/12/2017 23:58,,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION          ,6, , ,Y, ,,,,,5536,WREN AVE            ,,,5/13/2017 1:16,5/13/2017,341.0,, , ,,,72,892634.2,,1044473.0,,-90.2675588152932,38.66531355286055
159,425,1412,BREMEN,,,2017-05,,17-022745,1,41011,5/16/2017,5/13/2017 12:30,,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ,4, , ,Y, ,,,,,0,N 11TH ST / SALISBURY ST,,,5/13/2017 13:41,5/15/2017,304.0,, , ,,,65,906468.6,,1029947.0,,-90.22667798381958,38.679586223176074
160,523,2715,SARAH,,,2017-05,,17-022838,1,52230,5/16/2017,5/13/2017 22:35,,BURGLARY-BUSINESS/NIT/ATT FORCIBLE ENTRY          ,5, , ,Y, ,,,,,2715,N SARAH ST          ,,,5/14/2017 0:14,5/15/2017,305.0,, ,ST MATTHEW THE APOSTLE,,,57,896486.2,,1028855.0,,-90.29034768060929,38.65422745414363
161,422,810,SPRUCE,,,2017-05,,17-022917,1,250000,5/16/2017,5/14/2017 12:00,,LOITERING-BEGGING                                 ,4, , ,Y, ,,,,,810,SPRUCE ST           ,,,5/14/2017 12:18,5/14/2017,304.0,, , ,,,35,907472.1,,1015934.0,,-90.24830282552996,38.647617516673904
162,528,5124,LOTUS,,,2017-05,,17-022453,1,65701,5/16/2017,4/11/2017 17:00,,LARCENY-MTR VEH PARTS UNDER $500                  ,5, , ,Y, ,,,,,5124,LOTUS AVE           ,,,5/11/2017 20:41,5/13/2017,305.0,, , ,,,52,888071.8,,1031942.0,,-90.23308994907642,38.59188547192253
163,428,718,HOLLY HILLS,,,2017-05,,17-022860,1,64701,5/16/2017,5/13/2014 23:00,,LARCENY-FROM MTR VEH UNDER $500                   ,4, , ,Y, ,,,,,1911,LOCUST ST           ,,,5/14/2017 3:17,5/14/2017,301.0,, , ,,,36,903753.8,,1019516.0,,-90.26055160456664,38.65975543551278
164,224,3573,BAMBERGER,,,2017-05,,17-022789,1,63601,5/16/2017,5/13/2017 15:34,,"LARCENY-SHOPLIFT $500 - $24,999                   ",2, , ,Y, ,,,,,3573,BAMBERGER AVE       ,,,5/13/2017 18:50,5/13/2017,302.0,,AMERICA S BEST CONTACTS & EYEGLASSES, ,,,15,891948.5,,1004428.0,,-90.20770496011565,38.631978509493706
165,324,3329,MISSOURI,,,2017-05,,17-022191,1,67701,5/16/2017,5/5/2017 12:00,,LARCENY-FROM BUILDING UNDER $500                  ,3, , ,Y, ,,,,,3329,MISSOURI AVE        ,,,5/10/2017 14:45,5/14/2017,303.0,, , ,,,22,899288.7,,1005232.0,,-90.22666101036148,38.68027265739038
166,228,4508,CHOUTEAU,,,2017-05,,17-022913,1,142320,5/16/2017,5/14/2017 11:15,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,2, , ,Y, ,,,,,4500,CHOUTEAU AVE        ,,,5/14/2017 12:14,5/14/2017,302.0,, , ,,,39,888476.6,,1018437.0,,-93.26566300558045,35.8015057543744
167,522,4036,ENRIGHT,,,2017-05,,17-022863,1,91113,5/16/2017,5/14/2017 2:40,,SIMPLE ASSAULT-ADULT/NO INJURY                    ,5, , ,Y, ,,,,,4036,ENRIGHT AVE         ,,,5/14/2017 3:13,5/15/2017,305.0,, , ,,,58,894236.1,,1024009.0,,-93.26566300558045,35.8015057543744
168,222,5252,OLEATHA,,,2017-05,,17-022785,1,65701,5/16/2017,5/12/2017 21:30,,LARCENY-MTR VEH PARTS UNDER $500                  ,2, , ,Y, ,,,,,5252,OLEATHA AVE         ,,,5/13/2017 16:30,5/13/2017,680.0,, , ,,,14,882922.3,,1006229.0,,-93.26566300558045,35.8015057543744
169,123,5631,GRESHAM,,,2017-05,,17-022911,1,51212,5/16/2017,5/13/2017 20:30,,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED       ,1, , ,Y, ,,,,,5631,GRESHAM AVE         ,,,5/14/2017 12:10,5/14/2017,301.0,, , ,,,6,879647.0,,998358.0,,-90.24320312287087,38.658051871527114
170,621,3126,NEWSTEAD,,,2017-05,,17-022747,1,65701,5/16/2017,5/12/2017 20:00,,LARCENY-MTR VEH PARTS UNDER $500                  ,6, , ,Y, ,,,,,3126,N NEWSTEAD AVE      ,,,5/13/2017 13:22,5/14/2017,680.0,, , ,,,56,894888.3,,1031659.0,,-90.20630652273506,38.634355717019226
171,422,430,15TH,,,2017-05,,17-022621,1,266510,5/16/2017,5/12/2017 15:00,,PUBLIC ORDER-TRESPASSING                          ,4, , ,Y, ,,,,,430,S 15TH ST           ,,,5/12/2017 18:41,5/14/2017,304.0,,@GREYHOUND, ,,,36,904845.8,,1016613.0,,-90.20609091452447,38.66228656485686
172,222,3291,KINGSHIGHWAY,,,2017-05,,17-022680,1,241100,5/16/2017,5/13/2017 0:01,,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL         ,2, , ,Y, ,,,,,3291,S KINGSHIGHWAY BLVD ,,,5/15/2017 11:48,5/15/2017,301.0,, ,QUICK TRIP,,,14,885690.1,,1007605.0,,-90.2333846442225,38.71854387155791
173,523,1140,KINGSHIGHWAY,,,2017-05,,17-023099,1,142320,5/16/2017,5/11/2017 12:00,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,5, , ,Y, ,,,,,1140,N KINGSHIGHWAY BLVD ,,,5/15/2017 11:35,5/15/2017,680.0,, , ,,,53,888131.1,,1028185.0,,-90.27106339633426,38.68550831930364
174,421,,,,,2017-05,,17-023004,1,265321,5/16/2017,5/14/2017 23:23,,LEAVING SCENE OF ACCIDENT                         ,4, , ,Y, ,,,,,0,N 4TH ST / WASHINGTON AVE,,,5/16/2017 0:15,5/16/2017,304.0,, , ,,,35,909581.6,,1018292.0,,-90.26109407582896,38.55664629173447
175,324,1300,CHEROKEE,,,2017-05,,17-022549,1,52112,5/16/2017,5/12/2017 8:40,,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED        ,3, , ,Y, ,,,,,1300,CHEROKEE ST         ,,,5/12/2017 13:39,5/13/2017,303.0,,@ GETAWAY CARTS, ,,,18,901349.6,,1004698.0,,-90.20223385887225,38.61678251996771
176,324,1300,CHEROKEE,,,2017-05,,17-022448,1,52312,5/16/2017,5/10/2017 20:00,,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED    ,3, , ,Y, ,,,,,1300,CHEROKEE ST         ,,,5/11/2017 20:10,5/13/2017,303.0,, ,GET AWAY CARTS,,,18,901349.6,,1004698.0,,-90.21927271688386,38.63719661885328
177,424,1002,CARR,,,2017-05,,17-022896,1,51322,5/16/2017,5/14/2017 5:00,,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED       ,4, , ,Y, ,,,,,1002,CARR ST,,,5/14/2017 10:30,5/14/2017,304.0,, , ,,,62,908115.9,,1020473.0,,-90.29199303010556,38.60387841318642
178,126,3222,DAKOTA,,,2017-05,,17-022784,1,51322,5/16/2017,5/6/2017 14:00,,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED       ,1, , ,Y, ,,,,,3222,N DAKOTA ST         ,,,5/13/2017 16:34,5/13/2017,301.0,,UPSTAIRS, ,,,16,894057.6,,998592.8,,-90.27769263761346,38.58557515855787
179,428,3224,LOCUST,,,2017-05,,17-022919,1,64701,5/16/2017,5/14/2017 11:15,,LARCENY-FROM MTR VEH UNDER $500                   ,4, , ,Y, ,,,,,0,N LEONARD AVE / LOCUST ST,,,5/14/2017 12:24,5/14/2017,680.0,, , ,,,77,898300.8,,1020827.0,,-93.26566300558045,35.8015057543744
180,129,5129,EICHELBERGER,,,2017-05,,17-022739,1,69702,5/16/2017,4/22/2017 12:00,,LARCENY-ALL OTHER UNDER $500                      ,1, , ,Y, ,,,,,5129,EICHELBERGER ST     ,,,5/13/2017 12:40,5/14/2017,680.0,, , ,,,7,882284.5,,1000694.0,,-90.22662543968482,38.65674294953057
181,523,4364,SAINT LOUIS,,,2017-05,,17-022836,1,142320,5/16/2017,5/13/2017 23:20,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,5, , ,Y, ,,,,,4349,SAINT LOUIS AVE     ,,,5/14/2017 0:10,5/15/2017,305.0,, , ,,,57,895509.1,,1030138.0,,-90.2398136445015,38.59942173066459
182,123,4779,MILENTZ,,,2017-05,,17-022940,1,43013,5/16/2017,5/14/2017 14:30,,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE    ,1, , ,Y, ,,,,,5600,GRAVOIS AVE         ,,,5/14/2017 21:45,5/14/2017,301.0,, , ,,,5,885431.4,,999336.9,,-93.26566300558045,35.8015057543744
183,428,2630,DR MARTIN LUTHER KING,,,2017-05,,17-023065,1,142320,5/16/2017,5/13/2017 17:00,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,4, , ,Y, ,,,,,2630,DR MARTIN LUTHER KING DR,,,5/15/2017 9:07,5/15/2017,680.0,, ,BELLE MIDWEST FURNITURE,,,59,901899.6,,1021207.0,,-90.29292194345298,38.56471027604148
184,521,4495,FOREST PARK,,,2017-05,,17-022790,1,67601,5/16/2017,5/13/2017 14:55,,"LARCENY-FROM BUILDING $500 - $24,999              ",5, , ,Y, ,,,,,4495,FOREST PARK AVE     ,,,5/13/2017 16:52,5/14/2017,305.0,, ,GREAT CLIPS,,,38,889164.2,,1021486.0,,-90.20242676467025,38.67213782847439
185,425,1116,BRISTOL,,,2017-05,,17-022772,1,67701,5/16/2017,5/11/2017 10:00,,LARCENY-FROM BUILDING UNDER $500                  ,4, , ,Y, ,,,,,1116,BRISTOL LN          ,,,5/13/2017 15:55,5/14/2017,304.0,, , ,,,63,908357.4,,1024419.0,,-90.22644879366078,38.650152357488764
186,329,2900,ST VINCENT,,,2017-05,,17-022849,1,31111,5/16/2017,5/14/2017 0:55,,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL         ,3, , ,Y, ,,,,,2900,ST VINCENT AVE      ,,,5/14/2017 1:48,5/14/2017,303.0,,@ RESIDENCE, ,,,31,898053.0,,1014019.0,,-90.19591216058531,38.63079516879385
187,425,3406,22ND,,,2017-05,,17-023020,1,142320,5/16/2017,5/15/2017 0:15,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,4, , ,Y, ,,,,,3406,N 22ND ST           ,,,5/15/2017 1:29,5/15/2017,304.0,, , ,,,65,904533.5,,1028158.0,,-93.26566300558045,35.8015057543744
188,423,811,9TH,,,2017-05,,17-022616,1,52122,5/16/2017,5/12/2017 16:51,,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED        ,4, , ,Y, ,,,,,811,N 9TH ST            ,,,5/12/2017 21:34,5/13/2017,304.0,, ,HOLIDAY INN - DOWNTOWN  ST. LOUIS,,,35,908092.0,,1019473.0,,-90.20770496011565,38.631978509493706
189,522,325,NEWSTEAD,,,2017-05,,17-022211,1,91114,5/16/2017,5/10/2017 15:00,,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC            ",5, , ,Y, ,,,,,325,N NEWSTEAD AVE      ,,,5/10/2017 16:23,5/15/2017,305.0,, , ,,,38,890374.3,,1023427.0,,-90.24132341565958,38.65975842944444
190,129,,,,,2017-05,,17-023028,1,42011,5/17/2017,5/15/2017 0:40,,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE        ,1, , ,Y, ,,,,,4660,CHIPPEWA ST         ,,,5/15/2017 3:08,5/15/2017,301.0,, ,SHOP N SAVE,,,5,885362.3,,1003846.0,,-90.24827981324209,38.64048358405797
191,421,,,,,2017-05,,17-022955,1,64601,5/17/2017,5/14/2017 13:20,,"LARCENY-FROM MTR VEH $500 - $24,999               ",4, , ,Y, ,,,,,200,S BROADWAY          ,,,5/14/2017 17:55,5/14/2017,304.0,, ,STADIUM EAST,,,35,908743.9,,1016075.0,,-90.28156694494992,38.67230690735662
192,624,,,,,2017-05,,17-022557,1,151110,5/16/2017,5/12/2017 11:56,,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION          ,6, , ,Y, ,,,,,3700,UNION BLVD          ,,,5/12/2017 13:08,5/13/2017,306.0,, , ,,,70,889231.6,,1036274.0,,-90.19034380051922,38.63531681651739
193,622,6040,HARNEY,,,2017-05,,17-015935,1,41011,5/16/2017,4/5/2017 20:20,,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ,6, , ,Y, ,,,,,4126,W FLORISSANT AVE    ,,,4/5/2017 23:03,5/13/2017,374.0,, ,BP GAS STATION,,,68,900142.6,,1034662.0,,-90.24486449454022,38.63118674816244
194,524,282,DE BALIVIERE,,,2017-05,,17-023076,1,142320,5/16/2017,5/13/2017 18:00,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,5, , ,Y, ,,,,,282,DE BALIVIERE AVE    ,,,5/15/2017 9:56,5/15/2017,305.0,,BOOST MOBILE, ,,,47,881589.6,,1025006.0,,-90.22177300772572,38.6527993698713
195,222,5536,CHIPPEWA,,,2017-05,,17-022185,1,264100,5/16/2017,5/7/2017 12:00,,HEALTH-SANITATION VIOL                            ,2, , ,Y, ,,,,,5536,CHIPPEWA ST         ,,,5/10/2017 13:20,5/16/2017,399.0,, , ,,,7,881154.3,,1004600.0,,-93.26566300558045,35.8015057543744
196,523,4963,FOUNTAIN,,,2017-05,,17-023100,1,151130,5/16/2017,5/15/2017 11:28,,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING            ,5, , ,Y, ,,,,,4963,FOUNTAIN AVE        ,,,5/15/2017 13:05,5/15/2017,341.0,, , ,,,53,888163.4,,1027801.0,,-93.26566300558045,35.8015057543744
197,124,6168,LOUISIANA,,,2017-05,,17-022736,1,67601,5/16/2017,5/13/2017 8:00,,"LARCENY-FROM BUILDING $500 - $24,999              ",1, , ,Y, ,,,,,6168,LOUISIANA AVE       ,,,5/13/2017 12:31,5/14/2017,301.0,, , ,,,1,889883.3,,993790.6,,-90.20074548984344,38.651012054849296
198,222,4950,LINDENWOOD,,,2017-05,,17-022947,1,142320,5/16/2017,5/13/2017 20:00,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,2, , ,Y, ,,,,,4950,LINDENWOOD AVE      ,,,5/14/2017 16:34,5/14/2017,302.0,,FRONT DOOR, ,,,14,884473.9,,1004505.0,,-90.25843134525671,38.67646263931897
199,629,1131,CANAAN,,,2017-05,,17-022418,1,51112,5/16/2017,5/11/2017 9:00,,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED       ,6, , ,Y, ,,,,,1131,CANAAN AVE          ,,,5/11/2017 16:54,5/13/2017,306.0,, , ,,,74,895136.5,,1051512.0,,-90.22021811028587,38.620229102536335
200,129,5325,GILSON,,,2017-05,,17-022184,1,264100,5/16/2017,4/30/2017 12:00,,HEALTH-SANITATION VIOL                            ,1, , ,Y, ,,,,,5325,GILSON AVE          ,,,5/10/2017 13:18,5/15/2017,399.0,, , ,,,5,885459.6,,1000457.0,,-90.25052091604339,38.70062911007316
201,129,5128,CHRISTY,,,2017-05,,17-022509,1,51222,5/16/2017,5/11/2017 22:00,,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED       ,1, , ,Y, ,,,,,5128,CHRISTY AVE         ,,,5/12/2017 8:29,5/13/2017,301.0,, , ,,,5,884412.9,,1000540.0,,-90.26885322251974,38.58038742467756
202,325,2718,GRAVOIS,,,2017-05,,17-022825,1,66701,5/16/2017,5/13/2017 16:30,,LARCENY-BICYCLES UNDER $500                       ,3, , ,Y, ,,,,,2718,GRAVOIS AVE         ,,,5/13/2017 21:07,5/13/2017,680.0,, ,BEACHWOOD BAR,,,30,898429.8,,1008603.0,,-90.26885322251974,38.58038742467756
203,523,4541,MCMILLAN,,,2017-05,,17-022994,1,10000,5/16/2017,5/14/2017 21:00,,HOMICIDE                                          ,5, , ,Y, ,,,,,1007,N TAYLOR AVE        ,,,5/14/2017 23:02,5/15/2017,372.0,, , ,,,54,891163.8,,1026687.0,,-90.18843541538361,38.63977660512104
204,126,5524,ALASKA,,,2017-05,,17-022608,1,51112,5/16/2017,5/12/2017 16:30,,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED       ,1, , ,Y, ,,,,,5525,IDAHO AVE           ,,,5/12/2017 17:27,5/15/2017,301.0,, , ,,,1,891701.9,,995421.7,,-90.24999279239019,38.68907053264975
205,525,5955,WATERMAN,,,2017-05,,17-022327,1,51322,5/16/2017,5/10/2017 18:00,,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED       ,5, , ,Y, ,,,,,5955,WATERMAN BLVD       ,,,5/11/2017 8:34,5/14/2017,305.0,, , ,,,46,879082.1,,1025787.0,,-90.29199303010556,38.60387841318642
206,524,707,KINGSHIGHWAY,,,2017-05,,17-022647,1,91113,5/16/2017,5/12/2017 20:50,,SIMPLE ASSAULT-ADULT/NO INJURY                    ,5, , ,Y, ,,,,,707,N KINGSHIGHWAY BLVD ,,,5/12/2017 21:42,5/14/2017,305.0,, ,MOBIL GAS STATION,,,51,887661.3,,1026321.0,,-90.2672254567071,38.6196181178734
207,COCHRAN,1401,7TH,,,2017-05,,17-022368,1,142320,5/16/2017,5/11/2017 10:30,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,4, , ,Y, ,,,,,1401,N 7TH ST            ,,,5/11/2017 11:54,5/14/2017,304.0,, , ,,,62,909422.4,,1021549.0,,-90.20899863299354,38.67063313587232
208,628,,,,,2017-05,,17-020420,1,241100,5/2/2017,5/1/2017 5:00,,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL         ,6, , ,Y, ,,,,,6001,W FLORISSANT AVE    ,,,5/1/2017 5:32,5/2/2017,306.0,, ,BP GAS STATION,,,73,891175.6,,1047253.0,,-90.2852328508484,38.622225487471674
209,529,,,,,2017-05,,17-023019,1,265321,5/17/2017,5/15/2017 0:26,,LEAVING SCENE OF ACCIDENT                         ,5, , ,Y, ,,,,,5750,NATURAL BRIDGE AVE  ,,,5/15/2017 1:51,5/16/2017,305.0,, , ,,,50,885556.4,,1038533.0,,-90.19147831253542,38.64653411809542
210,529,,,,,2017-05,,17-022951,1,41011,5/17/2017,5/14/2017 15:49,,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ,5, , ,Y, ,,,,,5750,NATURAL BRIDGE AVE  ,,,5/14/2017 18:01,5/15/2017,305.0,,PARKING LOT,GULF GAS STATION,,,50,885556.4,,1038533.0,,-90.28657040628603,38.62289794061873
211,328,,,,,2017-05,,17-020555,1,265321,5/2/2017,5/1/2017 16:35,,LEAVING SCENE OF ACCIDENT                         ,3, , ,Y, ,,,,,0,S JEFFERSON AVE / VICTOR ST,,,5/1/2017 21:43,5/1/2017,303.0,, , ,,,23,899523.6,,1009803.0,,-93.26566300558045,35.8015057543744
212,528,,,,,2017-05,,17-022933,1,265321,5/17/2017,5/14/2017 14:00,,LEAVING SCENE OF ACCIDENT                         ,5, , ,Y, ,,,,,0,SAINT LOUIS AVE / UNION BLVD,,,5/15/2017 19:44,5/16/2017,305.0,,ALIAS UNION/ST LOUIS, ,,,52,888227.8,,1034459.0,,-93.26566300558045,35.8015057543744
213,527,,,,,2017-05,,17-020457,1,142320,5/2/2017,4/27/2017 17:30,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,5, , ,Y, ,,,,,0,DR MARTIN LUTHER KING DR / UNI,,,5/1/2017 9:43,5/1/2017,680.0,, , ,,,51,886534.3,,1031322.0,,-90.18885792118883,38.636150378231044
214,326,,,,,2017-05,,17-022671,1,265321,5/16/2017,5/13/2017 0:01,,LEAVING SCENE OF ACCIDENT                         ,3, , ,Y, ,,,,,0,S BROADWAY / CHOUTEAU AVE,,,5/13/2017 1:54,5/13/2017,303.0,, , ,,,34,907880.3,,1013736.0,,-90.24471386545186,38.687546141698384
215,423,,,,,2017-05,,17-020577,1,266510,5/2/2017,5/1/2017 18:40,,PUBLIC ORDER-TRESPASSING                          ,4, , ,Y, ,,,,,400,N TUCKER BLVD       ,,,5/1/2017 19:47,5/1/2017,304.0,, , ,,,35,906846.5,,1018602.0,,-90.1943922576793,38.636711402419415
216,225,,,,,2017-05,,17-022944,1,65701,5/17/2017,5/13/2017 19:00,,LARCENY-MTR VEH PARTS UNDER $500                  ,2, , ,Y, ,,,,,4211,BOTANICAL AVE       ,,,5/14/2017 16:07,5/14/2017,680.0,, , ,,,27,890215.8,,1011154.0,,-90.22290995697585,38.60970762832797
217,228,,,,,2017-05,,17-020494,1,265321,5/3/2017,5/1/2017 12:37,,LEAVING SCENE OF ACCIDENT                         ,2, , ,Y, ,,,,,0,HAMPTON AVE / VICTORIA AVE,,,5/1/2017 13:23,5/2/2017,302.0,, , ,,,41,880957.9,,1017289.0,,-90.25346068699977,38.660237714465914
218,426,,,,,2017-05,,17-023016,1,265321,5/16/2017,5/15/2017 0:10,,LEAVING SCENE OF ACCIDENT                         ,4, , ,Y, ,,,,,4300,N BROADWAY          ,,,5/15/2017 4:17,5/15/2017,304.0,, , ,,,64,905802.8,,1032875.0,,-90.22302797278607,38.58646907021506
219,522,,,,,2017-05,,17-023211,1,250000,5/17/2017,5/15/2017 20:00,,LOITERING-BEGGING                                 ,5, , ,Y, ,,,,,315,N EUCLID AVE        ,,,5/15/2017 20:34,5/15/2017,306.0,,N EUCLID AVE/ MARYLAND PLAZA, ,,,38,888340.1,,1023682.0,,-90.2583833742399,38.672497461208245
220,224,,,,,2017-05,,17-022848,1,91113,5/17/2017,5/14/2017 0:34,,SIMPLE ASSAULT-ADULT/NO INJURY                    ,2, , ,Y, ,,,,,0,GUSTINE AVE / POTOMAC ST,,,5/14/2017 8:16,5/16/2017,302.0,, , ,,,15,891421.0,,1005430.0,,-90.22775268632486,38.586570771613026
221,424,,,,,2017-05,,17-022588,1,142320,5/17/2017,5/11/2017 2:00,,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP       ,4, , ,Y, ,,,,,0,N 2ND ST / OFALLON ST,,,5/12/2017 16:42,5/14/2017,304.0,, , ,,,64,910540.7,,1021010.0,,-90.22775268632486,38.586570771613026
222,326,,,,,2017-05,,17-023195,1,67601,5/17/2017,5/15/2017 18:42,,"LARCENY-FROM BUILDING $500 - $24,999              ",3, , ,Y, ,,,,,2018,S 7TH ST            ,,,5/15/2017 18:52,5/15/2017,303.0,, ,PENERA BREAD,,,20,905151.5,,1009981.0,,-90.25907118064447,38.70951350232988
223,523,,,,,2017-05,,17-022928,1,41011,5/17/2017,5/14/2017 12:40,,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE      ,5, , ,Y, ,,,,,1751,BILLUPS AVE         ,,,5/14/2017 14:24,5/16/2017,305.0,, , ,,,57,893825.3,,1028302.0,,-90.25907118064447,38.70951350232988
